whereFound,filePath,line,rawSrc,resolvedPublicPath,exists,caseMismatch,probableMatch,notes
"code","ASSETS_ANALYSIS_REPORT.json",2169,"/PHOTOS-WEB-LASTOURS/VINIFICATION/barriques et barboteurs.jpg","/Users/danyvassily/dev /chateauxlastversion/public/PHOTOS-WEB-LASTOURS/VINIFICATION/barriques et barboteurs.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VINIFICATION/barriques et barboteurs.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2204,"Asset trouvé avec un chemin différent: /PHOTOS-WEB-LASTOURS/VINIFICATION/barriques et barboteurs.jpg","Asset trouvé avec un chemin différent: /PHOTOS-WEB-LASTOURS/VINIFICATION/barriques et barboteurs.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VINIFICATION/barriques et barboteurs.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2207,"/Page/Notre Chai - manque 1 photo/ecoulage et décuvage.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Notre Chai - manque 1 photo/ecoulage et décuvage.jpg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2245,"/Page/Notre Chai - manque 1 photo/Embouteillage rosé methode.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Notre Chai - manque 1 photo/Embouteillage rosé methode.jpeg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2275,"/Page/Notre Chai - manque 1 photo/image00001.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Notre Chai - manque 1 photo/image00001.jpeg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2321,"/Page/Notre Chai - manque 1 photo/image00021.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Notre Chai - manque 1 photo/image00021.jpeg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2351,"/Page/Notre Chai - manque 1 photo/IMG_20220902_190142 (2).jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Notre Chai - manque 1 photo/IMG_20220902_190142 (2).jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VIGNES/IMG_20220902_190142 (2).jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2352,"/PHOTOS-WEB-LASTOURS/VIGNES/IMG_20220902_190142 (2).jpg","/Users/danyvassily/dev /chateauxlastversion/public/PHOTOS-WEB-LASTOURS/VIGNES/IMG_20220902_190142 (2).jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VIGNES/IMG_20220902_190142 (2).jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2371,"Asset trouvé avec un chemin différent: /PHOTOS-WEB-LASTOURS/VIGNES/IMG_20220902_190142 (2).jpg","Asset trouvé avec un chemin différent: /PHOTOS-WEB-LASTOURS/VIGNES/IMG_20220902_190142 (2).jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VIGNES/IMG_20220902_190142 (2).jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2374,"/Page/homepage/Nos vins gamme pétrichor.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/homepage/Nos vins gamme pétrichor.jpg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2404,"/Page/homepage/Château côté jardin.JPG","/Users/danyvassily/dev /chateauxlastversion/public/Page/homepage/Château côté jardin.JPG",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2434,"/Page/homepage/Chapelle et vignes.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/homepage/Chapelle et vignes.jpeg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2464,"/Page/homepage/Mariage au château.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/homepage/Mariage au château.jpg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2494,"/PHOTOS-WEB-LASTOURS/VINIFICATION/barrique cuve béton.jpg","/Users/danyvassily/dev /chateauxlastversion/public/PHOTOS-WEB-LASTOURS/VINIFICATION/barrique cuve béton.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VINIFICATION/barrique cuve béton.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2524,"/PHOTOS-WEB-LASTOURS/VINIFICATION/chai barriques CP Gérard Négrier.jpg","/Users/danyvassily/dev /chateauxlastversion/public/PHOTOS-WEB-LASTOURS/VINIFICATION/chai barriques CP Gérard Négrier.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VINIFICATION/chai barriques CP Gérard Négrier.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2546,"/Page/La vigne - ok/20230426_214346.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/La vigne - ok/20230426_214346.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VIGNES/20230426_214346.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2547,"/PHOTOS-WEB-LASTOURS/VIGNES/20230426_214346.jpg","/Users/danyvassily/dev /chateauxlastversion/public/PHOTOS-WEB-LASTOURS/VIGNES/20230426_214346.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VIGNES/20230426_214346.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2574,"Asset trouvé avec un chemin différent: /PHOTOS-WEB-LASTOURS/VIGNES/20230426_214346.jpg","Asset trouvé avec un chemin différent: /PHOTOS-WEB-LASTOURS/VIGNES/20230426_214346.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/VIGNES/20230426_214346.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",2577,"/Page/La vigne - ok/Palissage vigne .jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/La vigne - ok/Palissage vigne .jpg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2637,"/test.png","/Users/danyvassily/dev /chateauxlastversion/public/test.png",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2734,"/Page/Nos événements - ok/UAG-LASTOURS-infinitygraphic-16.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Nos événements - ok/UAG-LASTOURS-infinitygraphic-16.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/EVENT/UAG-DRONE/UAG-LASTOURS-infinitygraphic-11.jpg","Correspondance approximative trouvée"
"code","ASSETS_ANALYSIS_REPORT.json",2756,"/Page/Nos événements - ok/bulle-de-jazz-2021-chazo-087.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Nos événements - ok/bulle-de-jazz-2021-chazo-087.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser notre évenement - ok/bulle-de-jazz-2021-chazo-066.jpg","Correspondance approximative trouvée"
"code","ASSETS_ANALYSIS_REPORT.json",2757,"/photos/bulle-de-jazz-2021-chazo-087.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos/bulle-de-jazz-2021-chazo-087.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser notre évenement - ok/bulle-de-jazz-2021-chazo-066.jpg","Correspondance approximative trouvée"
"code","ASSETS_ANALYSIS_REPORT.json",2776,"Asset trouvé avec un chemin différent: /photos/bulle-de-jazz-2021-chazo-087.jpg","Asset trouvé avec un chemin différent: /photos/bulle-de-jazz-2021-chazo-087.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Organiser notre évenement - ok/bulle-de-jazz-2021-chazo-066.jpg","Correspondance approximative trouvée"
"code","ASSETS_ANALYSIS_REPORT.json",2779,"/Page/Nos événements - ok/PIANO JARDINS.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Nos événements - ok/PIANO JARDINS.jpg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2780,"/photos/PIANO JARDINS.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos/PIANO JARDINS.jpg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2799,"Asset trouvé avec un chemin différent: /photos/PIANO JARDINS.jpg","Asset trouvé avec un chemin différent: /photos/PIANO JARDINS.jpg",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",2802,"/Page/Nos événements - ok/007.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Nos événements - ok/007.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/PIGEONNIER/Pigeonnier restauré/002.jpg","Correspondance approximative trouvée"
"code","ASSETS_ANALYSIS_REPORT.json",2803,"/photos/007.jpg","/Users/danyvassily/dev /chateauxlastversion/public/photos/007.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/PIGEONNIER/Pigeonnier restauré/002.jpg","Correspondance approximative trouvée"
"code","ASSETS_ANALYSIS_REPORT.json",2822,"Asset trouvé avec un chemin différent: /photos/007.jpg","Asset trouvé avec un chemin différent: /photos/007.jpg",false,false,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/PHOTOS-WEB-LASTOURS/PIGEONNIER/Pigeonnier restauré/002.jpg","Correspondance approximative trouvée"
"code","ASSETS_ANALYSIS_REPORT.json",3072,"/Page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3073,"/Page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3092,"Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg","Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/actualites-chateau-lastours-gaillac-france.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3095,"/Page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3096,"/Page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3115,"Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg","Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/portrait-artiste-placticien-francais-arnaud-liard.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3118,"/Page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3119,"/Page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3138,"Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg","Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/actualite-evenements-chateau-lastours-gaillac-france.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3141,"/Page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3142,"/Page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3161,"Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/Salon-Vignerons-Independants-Paris-2025-france.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3164,"/Page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3165,"/Page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3184,"Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg","Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/machine-a-vendanger-chateau-lastours-gaillac-2025.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3187,"/Page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3188,"/Page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3207,"Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg","Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/fete-des-vins-2025-gaillac-sud-ouest-france.jpeg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3210,"/Page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3211,"/Page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg","/Users/danyvassily/dev /chateauxlastversion/public/Page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3230,"Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg","Asset trouvé avec un chemin différent: /Page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg",false,true,"/Users/danyvassily/dev /chateauxlastversion/public/asset/assets sauvegarde/page/Page Actualité - ok/vin-rose-gastronomique-elevage-barrique-petrichor.jpg","Différence de casse détectée"
"code","ASSETS_ANALYSIS_REPORT.json",3233,"/harvest-festival-celebration-vineyard.png","/Users/danyvassily/dev /chateauxlastversion/public/harvest-festival-celebration-vineyard.png",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",3263,"/prestige-wine-tasting-evening-elegant.png","/Users/danyvassily/dev /chateauxlastversion/public/prestige-wine-tasting-evening-elegant.png",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",3293,"/wine-blending-masterclass-workshop.png","/Users/danyvassily/dev /chateauxlastversion/public/wine-blending-masterclass-workshop.png",false,false,"","Fichier introuvable"
"code","ASSETS_ANALYSIS_REPORT.json",3323,"/christmas-celebration-wine-estate-family.png","/Users/danyvassily/dev /chateauxlastversion/public/christmas-celebration-wine-estate-family.png",false,false,"","Fichier introuvable"
